,interval,s3_usage,s3_limit
5765,0.04,19.898731713282324,20
5766,0.04,19.898731713282324,20
5767,0.04,19.898731713282324,20
5768,0.04,19.898731713282324,20
5769,0.04,19.898731713282324,20
5770,0.04,19.898731713282324,20
5771,0.04,19.898731713282324,20
5772,0.04,19.898731713282324,20
5773,0.04,19.898731713282324,20
5774,0.04,19.898731713282324,20
5775,0.04,19.898731713282324,20
5776,0.04,19.898731713282324,20
5777,0.04,19.898731713282324,20
5778,0.04,19.898731713282324,20
5779,0.04,19.898731713282324,20
5780,0.04,19.898731713282324,20
5781,0.04,19.898731713282324,20
5782,0.04,19.898731713282324,20
5783,0.04,17.15306952851938,20
5784,0.04,19.27881778437395,20
5785,0.04,19.27881778437395,20
5786,0.04,19.27881778437395,20
5787,0.04,19.27881778437395,20
5788,0.04,19.27881778437395,20
5789,0.04,19.27881778437395,20
5790,0.04,19.27881778437395,20
5791,0.04,19.27881778437395,20
5792,0.04,19.27881778437395,20
5793,0.04,19.27881778437395,20
5794,0.04,19.27881778437395,20
5795,0.04,19.27881778437395,20
5796,0.04,19.27881778437395,20
5797,0.04,19.27881778437395,20
5798,0.04,19.27881778437395,20
5799,0.04,19.27881778437395,20
5800,0.04,19.27881778437395,20
5801,0.04,19.27881778437395,20
5802,0.04,19.27881778437395,20
5803,0.04,19.27881778437395,20
5804,0.04,19.27881778437395,20
5805,0.04,19.27881778437395,20
5806,0.04,15.676489089162192,20
5807,0.04,19.493624567197575,20
5808,0.04,19.493624567197575,20
5809,0.04,19.493624567197575,20
5810,0.04,19.493624567197575,20
5811,0.04,19.493624567197575,20
5812,0.04,19.493624567197575,20
5813,0.04,19.493624567197575,20
5814,0.04,17.146979453356703,20
5815,0.04,17.146979453356703,20
5816,0.04,17.146979453356703,20
5817,0.04,17.146979453356703,20
5818,0.04,17.146979453356703,20
5819,0.04,17.146979453356703,20
5820,0.04,17.146979453356703,20
5821,0.04,17.146979453356703,20
5822,0.04,17.146979453356703,20
5823,0.04,17.146979453356703,20
5824,0.04,17.146979453356703,20
5825,0.04,19.094388508579684,20
5826,0.04,19.094388508579684,20
5827,0.04,19.094388508579684,20
5828,0.04,19.094388508579684,20
5829,0.04,19.094388508579684,20
5830,0.04,19.094388508579684,20
5831,0.04,19.094388508579684,20
5832,0.04,19.094388508579684,20
5833,0.04,16.73362247743127,20
5834,0.04,18.79413496119769,20
5835,0.04,18.79413496119769,20
5836,0.04,18.79413496119769,20
5837,0.04,18.79413496119769,20
5838,0.04,18.79413496119769,20
5839,0.04,17.19735733930732,20
5840,0.04,17.19735733930732,20
5841,0.04,17.19735733930732,20
5842,0.04,17.19735733930732,20
5843,0.04,19.298113013338693,20
5844,0.04,19.298113013338693,20
5845,0.04,19.298113013338693,20
5846,0.04,19.298113013338693,20
5847,0.04,19.298113013338693,20
5848,0.04,19.298113013338693,20
5849,0.04,19.298113013338693,20
5850,0.04,19.298113013338693,20
5851,0.04,19.298113013338693,20
5852,0.04,19.298113013338693,20
5853,0.04,19.298113013338693,20
5854,0.04,19.298113013338693,20
5855,0.04,19.298113013338693,20
5856,0.04,19.298113013338693,20
5857,0.04,19.298113013338693,20
5858,0.04,19.298113013338693,20
5859,0.04,19.298113013338693,20
5860,0.04,19.298113013338693,20
5861,0.04,19.298113013338693,20
5862,0.04,19.298113013338693,20
5863,0.04,19.298113013338693,20
5864,0.04,19.298113013338693,20
5865,0.04,19.298113013338693,20
5866,0.04,19.298113013338693,20
5867,0.04,19.298113013338693,20
5868,0.04,19.298113013338693,20
5869,0.04,19.298113013338693,20
5870,0.04,19.298113013338693,20
5871,0.04,19.298113013338693,20
5872,0.04,19.298113013338693,20
5873,0.04,19.298113013338693,20
5874,0.04,19.298113013338693,20
5875,0.04,19.298113013338693,20
5876,0.04,19.298113013338693,20
5877,0.04,19.298113013338693,20
5878,0.04,19.298113013338693,20
5879,0.04,19.298113013338693,20
5880,0.04,18.187364808371054,20
5881,0.04,18.187364808371054,20
5882,0.04,18.187364808371054,20
5883,0.04,18.187364808371054,20
5884,0.04,18.187364808371054,20
5885,0.04,18.187364808371054,20
5886,0.04,18.187364808371054,20
5887,0.04,18.187364808371054,20
5888,0.04,18.187364808371054,20
5889,0.04,18.187364808371054,20
5890,0.04,19.652764938214283,20
5891,0.04,19.652764938214283,20
5892,0.04,19.652764938214283,20
5893,0.04,19.652764938214283,20
5894,0.04,19.652764938214283,20
5895,0.04,18.383311955405347,20
5896,0.04,18.383311955405347,20
5897,0.04,18.383311955405347,20
5898,0.04,18.383311955405347,20
5899,0.04,18.383311955405347,20
5900,0.04,18.383311955405347,20
5901,0.04,18.383311955405347,20
5902,0.04,18.383311955405347,20
5903,0.04,18.383311955405347,20
5904,0.04,18.383311955405347,20
5905,0.04,18.383311955405347,20
5906,0.04,18.383311955405347,20
5907,0.04,18.383311955405347,20
5908,0.04,18.383311955405347,20
5909,0.04,18.383311955405347,20
5910,0.04,18.383311955405347,20
5911,0.04,18.383311955405347,20
5912,0.04,18.383311955405347,20
5913,0.04,18.383311955405347,20
5914,0.04,18.383311955405347,20
5915,0.04,18.383311955405347,20
5916,0.04,18.383311955405347,20
5917,0.04,18.383311955405347,20
5918,0.04,18.383311955405347,20
5919,0.04,18.383311955405347,20
5920,0.04,18.383311955405347,20
5921,0.04,18.383311955405347,20
5922,0.04,18.383311955405347,20
5923,0.04,18.383311955405347,20
5924,0.04,18.383311955405347,20
5925,0.04,18.383311955405347,20
5926,0.04,18.383311955405347,20
5927,0.04,18.383311955405347,20
5928,0.04,18.383311955405347,20
5929,0.04,18.383311955405347,20
5930,0.04,18.383311955405347,20
5931,0.04,18.383311955405347,20
5932,0.04,18.383311955405347,20
5933,0.04,19.890956678861183,20
5934,0.04,19.890956678861183,20
5935,0.04,19.890956678861183,20
5936,0.04,15.024605800209894,20
5937,0.04,18.375956105028493,20
5938,0.04,18.375956105028493,20
5939,0.04,18.375956105028493,20
5940,0.04,18.375956105028493,20
5941,0.04,18.375956105028493,20
5942,0.04,18.375956105028493,20
5943,0.04,18.375956105028493,20
5944,0.04,18.375956105028493,20
5945,0.04,18.375956105028493,20
5946,0.04,18.375956105028493,20
5947,0.04,18.375956105028493,20
5948,0.04,18.375956105028493,20
5949,0.04,18.375956105028493,20
5950,0.04,18.375956105028493,20
5951,0.04,18.375956105028493,20
5952,0.04,16.428547049805513,20
5953,0.04,18.94741977778402,20
5954,0.04,18.94741977778402,20
5955,0.04,18.94741977778402,20
5956,0.04,18.94741977778402,20
5957,0.04,18.94741977778402,20
5958,0.04,18.94741977778402,20
5959,0.04,13.069771815982218,20
5960,0.04,16.85293689966974,20
5961,0.04,19.896186528837493,20
5962,0.04,19.896186528837493,20
5963,0.04,19.896186528837493,20
5964,0.04,19.896186528837493,20
5965,0.04,19.896186528837493,20
5966,0.04,19.896186528837493,20
5967,0.04,19.896186528837493,20
5968,0.04,19.896186528837493,20
5969,0.04,19.896186528837493,20
5970,0.04,19.896186528837493,20
5971,0.04,19.896186528837493,20
5972,0.04,19.896186528837493,20
5973,0.04,19.896186528837493,20
5974,0.04,19.896186528837493,20
5975,0.04,19.896186528837493,20
5976,0.04,19.896186528837493,20
5977,0.04,19.896186528837493,20
5978,0.04,19.896186528837493,20
5979,0.04,19.896186528837493,20
5980,0.04,19.896186528837493,20
5981,0.04,19.896186528837493,20
5982,0.04,19.896186528837493,20
5983,0.04,19.896186528837493,20
5984,0.04,15.669682598951553,20
5985,0.04,19.23962326098632,20
5986,0.04,19.23962326098632,20
5987,0.04,19.23962326098632,20
5988,0.04,19.23962326098632,20
5989,0.04,19.23962326098632,20
5990,0.04,19.23962326098632,20
5991,0.04,19.23962326098632,20
5992,0.04,19.23962326098632,20
5993,0.04,19.23962326098632,20
5994,0.04,19.23962326098632,20
5995,0.04,19.23962326098632,20
5996,0.04,19.23962326098632,20
5997,0.04,19.23962326098632,20
5998,0.04,19.23962326098632,20
5999,0.04,19.23962326098632,20
6000,0.04,19.23962326098632,20
6001,0.04,19.23962326098632,20
6002,0.04,19.23962326098632,20
6003,0.04,19.23962326098632,20
6004,0.04,19.23962326098632,20
6005,0.04,19.23962326098632,20
6006,0.04,19.23962326098632,20
6007,0.04,19.23962326098632,20
6008,0.04,19.23962326098632,20
6009,0.04,19.23962326098632,20
6010,0.04,19.23962326098632,20
6011,0.04,19.23962326098632,20
6012,0.04,19.23962326098632,20
6013,0.04,17.774223131143092,20
6014,0.04,17.774223131143092,20
6015,0.04,17.774223131143092,20
6016,0.04,17.774223131143092,20
6017,0.04,17.774223131143092,20
6018,0.04,17.774223131143092,20
6019,0.04,17.774223131143092,20
6020,0.04,17.774223131143092,20
6021,0.04,17.774223131143092,20
6022,0.04,19.957089736284416,20
6023,0.04,19.957089736284416,20
6024,0.04,19.957089736284416,20
6025,0.04,19.957089736284416,20
6026,0.04,19.957089736284416,20
6027,0.04,19.957089736284416,20
6028,0.04,19.957089736284416,20
6029,0.04,19.957089736284416,20
6030,0.04,19.957089736284416,20
6031,0.04,19.957089736284416,20
6032,0.04,19.957089736284416,20
6033,0.04,19.957089736284416,20
6034,0.04,19.957089736284416,20
6035,0.04,19.957089736284416,20
6036,0.04,19.957089736284416,20
6037,0.04,19.957089736284416,20
6038,0.04,19.957089736284416,20
6039,0.04,19.957089736284416,20
6040,0.04,19.957089736284416,20
6041,0.04,19.957089736284416,20
6042,0.04,19.957089736284416,20
6043,0.04,19.957089736284416,20
6044,0.04,19.957089736284416,20
6045,0.04,19.957089736284416,20
6046,0.04,19.957089736284416,20
6047,0.04,19.957089736284416,20
6048,0.04,19.957089736284416,20
6049,0.04,19.957089736284416,20
6050,0.04,19.957089736284416,20
6051,0.04,19.957089736284416,20
6052,0.04,19.957089736284416,20
6053,0.04,19.957089736284416,20
6054,0.04,19.957089736284416,20
6055,0.04,19.957089736284416,20
6056,0.04,19.957089736284416,20
6057,0.04,19.957089736284416,20
6058,0.04,19.957089736284416,20
6059,0.04,16.173924652596895,20
6060,0.04,19.533542077747825,20
6061,0.04,19.533542077747825,20
6062,0.04,19.533542077747825,20
6063,0.04,19.533542077747825,20
6064,0.04,19.533542077747825,20
6065,0.04,19.533542077747825,20
6066,0.04,19.533542077747825,20
6067,0.04,19.533542077747825,20
6068,0.04,19.533542077747825,20
6069,0.04,19.533542077747825,20
6070,0.04,19.533542077747825,20
6071,0.04,19.533542077747825,20
6072,0.04,19.533542077747825,20
6073,0.04,19.533542077747825,20
6074,0.04,19.533542077747825,20
6075,0.04,19.533542077747825,20
6076,0.04,19.533542077747825,20
6077,0.04,19.533542077747825,20
6078,0.04,19.533542077747825,20
6079,0.04,19.533542077747825,20
6080,0.04,19.533542077747825,20
6081,0.04,19.533542077747825,20
6082,0.04,19.533542077747825,20
6083,0.04,19.533542077747825,20
6084,0.04,19.533542077747825,20
6085,0.04,19.533542077747825,20
6086,0.04,19.533542077747825,20
6087,0.04,19.533542077747825,20
6088,0.04,19.533542077747825,20
6089,0.04,19.533542077747825,20
6090,0.04,19.533542077747825,20
6091,0.04,19.533542077747825,20
6092,0.04,19.533542077747825,20
6093,0.04,19.533542077747825,20
6094,0.04,19.533542077747825,20
6095,0.04,19.533542077747825,20
6096,0.04,19.533542077747825,20
6097,0.04,19.533542077747825,20
6098,0.04,19.533542077747825,20
6099,0.04,19.533542077747825,20
6100,0.04,19.533542077747825,20
6101,0.04,19.533542077747825,20
6102,0.04,19.533542077747825,20
6103,0.04,19.533542077747825,20
6104,0.04,19.533542077747825,20
6105,0.04,19.533542077747825,20
6106,0.04,19.533542077747825,20
6107,0.04,19.533542077747825,20
6108,0.04,19.533542077747825,20
6109,0.04,19.533542077747825,20
6110,0.04,19.533542077747825,20
6111,0.04,19.533542077747825,20
6112,0.04,19.533542077747825,20
6113,0.04,19.533542077747825,20
6114,0.04,19.533542077747825,20
6115,0.04,19.533542077747825,20
6116,0.04,19.533542077747825,20
6117,0.04,19.533542077747825,20
6118,0.04,19.533542077747825,20
6119,0.04,19.533542077747825,20
6120,0.04,19.533542077747825,20
6121,0.04,19.533542077747825,20
6122,0.04,19.533542077747825,20
6123,0.04,19.533542077747825,20
6124,0.04,19.533542077747825,20
6125,0.04,19.533542077747825,20
6126,0.04,19.533542077747825,20
6127,0.04,19.533542077747825,20
6128,0.04,19.533542077747825,20
6129,0.04,19.533542077747825,20
6130,0.04,19.533542077747825,20
6131,0.04,18.02589735429199,20
6132,0.04,18.02589735429199,20
6133,0.04,18.02589735429199,20
6134,0.04,14.67454704947339,20
6135,0.04,18.577125317583683,20
6136,0.04,18.577125317583683,20
6137,0.04,18.577125317583683,20
6138,0.04,18.577125317583683,20
6139,0.04,18.577125317583683,20
6140,0.04,18.577125317583683,20
6141,0.04,18.577125317583683,20
6142,0.04,18.577125317583683,20
6143,0.04,18.577125317583683,20
6144,0.04,18.577125317583683,20
6145,0.04,18.577125317583683,20
6146,0.04,18.577125317583683,20
6147,0.04,18.577125317583683,20
6148,0.04,18.577125317583683,20
6149,0.04,18.577125317583683,20
6150,0.04,18.577125317583683,20
6151,0.04,18.577125317583683,20
6152,0.04,18.577125317583683,20
6153,0.04,18.577125317583683,20
6154,0.04,19.774474683770478,20
6155,0.04,19.774474683770478,20
6156,0.04,19.774474683770478,20
6157,0.04,19.774474683770478,20
6158,0.04,19.774474683770478,20
6159,0.04,19.774474683770478,20
6160,0.04,19.774474683770478,20
6161,0.04,13.161284392567955,20
6162,0.04,18.358370729676388,20
6163,0.04,18.358370729676388,20
6164,0.04,18.358370729676388,20
6165,0.04,18.358370729676388,20
6166,0.04,18.358370729676388,20
6167,0.04,18.358370729676388,20
6168,0.04,18.358370729676388,20
6169,0.04,18.358370729676388,20
6170,0.04,18.358370729676388,20
6171,0.04,18.358370729676388,20
6172,0.04,18.358370729676388,20
6173,0.04,18.358370729676388,20
6174,0.04,18.358370729676388,20
6175,0.04,19.595354721142684,20
6176,0.04,19.595354721142684,20
6177,0.04,19.595354721142684,20
6178,0.04,19.595354721142684,20
6179,0.04,19.595354721142684,20
6180,0.04,19.595354721142684,20
6181,0.04,19.595354721142684,20
6182,0.04,19.595354721142684,20
6183,0.04,19.595354721142684,20
6184,0.04,19.595354721142684,20
6185,0.04,19.595354721142684,20
6186,0.04,19.595354721142684,20
6187,0.04,19.595354721142684,20
6188,0.04,19.595354721142684,20
6189,0.04,19.595354721142684,20
6190,0.04,19.595354721142684,20
6191,0.04,19.595354721142684,20
6192,0.04,19.595354721142684,20
6193,0.04,19.595354721142684,20
6194,0.04,19.595354721142684,20
6195,0.04,19.595354721142684,20
6196,0.04,19.595354721142684,20
6197,0.04,19.595354721142684,20
6198,0.04,19.595354721142684,20
6199,0.04,19.595354721142684,20
6200,0.04,19.595354721142684,20
6201,0.04,19.595354721142684,20
6202,0.04,19.595354721142684,20
6203,0.04,19.595354721142684,20
6204,0.04,19.595354721142684,20
6205,0.04,17.076481993164176,20
6206,0.04,17.076481993164176,20
6207,0.04,19.034476871200418,20
6208,0.04,19.034476871200418,20
6209,0.04,19.034476871200418,20
6210,0.04,19.034476871200418,20
6211,0.04,19.034476871200418,20
6212,0.04,19.034476871200418,20
6213,0.04,19.034476871200418,20
6214,0.04,19.034476871200418,20
6215,0.04,19.034476871200418,20
6216,0.04,15.674859446049489,20
6217,0.04,19.585279086107732,20
6218,0.04,19.585279086107732,20
6219,0.04,19.585279086107732,20
6220,0.04,19.585279086107732,20
6221,0.04,19.585279086107732,20
6222,0.04,19.585279086107732,20
6223,0.04,19.585279086107732,20
6224,0.04,19.585279086107732,20
6225,0.04,19.585279086107732,20
6226,0.04,19.585279086107732,20
6227,0.04,19.585279086107732,20
6228,0.04,19.585279086107732,20
6229,0.04,19.585279086107732,20
6230,0.04,19.585279086107732,20
6231,0.04,19.585279086107732,20
6232,0.04,19.585279086107732,20
6233,0.04,19.585279086107732,20
6234,0.04,19.585279086107732,20
6235,0.04,19.585279086107732,20
6236,0.04,19.585279086107732,20
6237,0.04,19.585279086107732,20
6238,0.04,19.585279086107732,20
6239,0.04,19.585279086107732,20
6240,0.04,19.585279086107732,20
6241,0.04,19.585279086107732,20
6242,0.04,19.585279086107732,20
6243,0.04,19.585279086107732,20
6244,0.04,19.585279086107732,20
6245,0.04,19.585279086107732,20
6246,0.04,19.585279086107732,20
6247,0.04,19.585279086107732,20
6248,0.04,19.585279086107732,20
6249,0.04,19.585279086107732,20
6250,0.04,19.585279086107732,20
6251,0.04,19.585279086107732,20
6252,0.04,19.585279086107732,20
6253,0.04,19.585279086107732,20
6254,0.04,19.585279086107732,20
6255,0.04,19.585279086107732,20
6256,0.04,19.585279086107732,20
6257,0.04,19.585279086107732,20
6258,0.04,19.585279086107732,20
6259,0.04,19.585279086107732,20
6260,0.04,19.585279086107732,20
6261,0.04,19.585279086107732,20
6262,0.04,19.585279086107732,20
6263,0.04,19.585279086107732,20
6264,0.04,19.585279086107732,20
6265,0.04,19.585279086107732,20
6266,0.04,19.585279086107732,20
6267,0.04,19.585279086107732,20
6268,0.04,19.585279086107732,20
6269,0.04,19.585279086107732,20
6270,0.04,19.585279086107732,20
6271,0.04,19.585279086107732,20
6272,0.04,19.585279086107732,20
6273,0.04,16.205063114779612,20
6274,0.04,18.030145550570342,20
6275,0.04,18.030145550570342,20
6276,0.04,18.030145550570342,20
6277,0.04,18.030145550570342,20
6278,0.04,18.030145550570342,20
6279,0.04,19.569452613051823,20
6280,0.04,19.569452613051823,20
6281,0.04,19.569452613051823,20
6282,0.04,19.569452613051823,20
6283,0.04,19.569452613051823,20
6284,0.04,19.569452613051823,20
6285,0.04,15.66687434494153,20
6286,0.04,17.176214471658383,20
6287,0.04,17.176214471658383,20
6288,0.04,17.176214471658383,20
6289,0.04,17.176214471658383,20
6290,0.04,17.176214471658383,20
6291,0.04,17.176214471658383,20
6292,0.04,17.176214471658383,20
6293,0.04,19.385291346429906,20
6294,0.04,19.385291346429906,20
6295,0.04,19.385291346429906,20
6296,0.04,19.385291346429906,20
6297,0.04,19.385291346429906,20
6298,0.04,19.385291346429906,20
6299,0.04,19.385291346429906,20
6300,0.04,19.385291346429906,20
6301,0.04,19.385291346429906,20
6302,0.04,19.385291346429906,20
6303,0.04,19.385291346429906,20
6304,0.04,19.385291346429906,20
6305,0.04,19.385291346429906,20
6306,0.04,19.385291346429906,20
6307,0.04,19.385291346429906,20
6308,0.04,19.385291346429906,20
6309,0.04,19.385291346429906,20
6310,0.04,19.385291346429906,20
6311,0.04,19.385291346429906,20
6312,0.04,19.385291346429906,20
6313,0.04,19.385291346429906,20
6314,0.04,19.385291346429906,20
6315,0.04,19.385291346429906,20
6316,0.04,19.385291346429906,20
6317,0.04,19.385291346429906,20
6318,0.04,19.385291346429906,20
6319,0.04,17.427296468393664,20
6320,0.04,19.419237473979226,20
6321,0.04,19.419237473979226,20
6322,0.04,19.419237473979226,20
6323,0.04,19.419237473979226,20
6324,0.04,19.419237473979226,20
6325,0.04,19.419237473979226,20
6326,0.04,19.419237473979226,20
6327,0.04,19.419237473979226,20
6328,0.04,19.419237473979226,20
6329,0.04,19.419237473979226,20
6330,0.04,19.419237473979226,20
6331,0.04,19.419237473979226,20
6332,0.04,19.419237473979226,20
6333,0.04,19.419237473979226,20
6334,0.04,19.419237473979226,20
6335,0.04,19.419237473979226,20
6336,0.04,19.419237473979226,20
6337,0.04,19.419237473979226,20
6338,0.04,19.419237473979226,20
6339,0.04,19.419237473979226,20
6340,0.04,19.419237473979226,20
6341,0.04,19.419237473979226,20
6342,0.04,19.419237473979226,20
6343,0.04,19.419237473979226,20
6344,0.04,18.18225348251293,20
6345,0.04,18.18225348251293,20
6346,0.04,18.18225348251293,20
6347,0.04,18.18225348251293,20
6348,0.04,18.18225348251293,20
6349,0.04,18.18225348251293,20
6350,0.04,18.18225348251293,20
6351,0.04,18.18225348251293,20
6352,0.04,18.18225348251293,20
6353,0.04,18.18225348251293,20
6354,0.04,18.18225348251293,20
6355,0.04,18.18225348251293,20
6356,0.04,18.18225348251293,20
6357,0.04,18.18225348251293,20
6358,0.04,18.18225348251293,20
6359,0.04,18.18225348251293,20
6360,0.04,18.18225348251293,20
6361,0.04,18.18225348251293,20
6362,0.04,18.18225348251293,20
6363,0.04,14.271833842454688,20
6364,0.04,19.155530796244815,20
6365,0.04,19.155530796244815,20
6366,0.04,19.155530796244815,20
6367,0.04,19.155530796244815,20
6368,0.04,19.155530796244815,20
6369,0.04,19.155530796244815,20
6370,0.04,19.155530796244815,20
6371,0.04,19.155530796244815,20
6372,0.04,19.155530796244815,20
6373,0.04,19.155530796244815,20
6374,0.04,19.155530796244815,20
6375,0.04,19.155530796244815,20
6376,0.04,19.155530796244815,20
6377,0.04,19.155530796244815,20
6378,0.04,19.155530796244815,20
6379,0.04,19.155530796244815,20
6380,0.04,19.155530796244815,20
6381,0.04,19.155530796244815,20
6382,0.04,19.155530796244815,20
6383,0.04,19.155530796244815,20
6384,0.04,19.155530796244815,20
6385,0.04,19.155530796244815,20
6386,0.04,19.155530796244815,20
6387,0.04,19.155530796244815,20
6388,0.04,19.155530796244815,20
6389,0.04,19.155530796244815,20
6390,0.04,19.155530796244815,20
6391,0.04,19.155530796244815,20
6392,0.04,19.155530796244815,20
6393,0.04,19.155530796244815,20
6394,0.04,19.155530796244815,20
6395,0.04,19.155530796244815,20
6396,0.04,19.155530796244815,20
6397,0.04,19.155530796244815,20
6398,0.04,19.155530796244815,20
6399,0.04,19.155530796244815,20
6400,0.04,19.155530796244815,20
6401,0.04,19.155530796244815,20
6402,0.04,19.155530796244815,20
6403,0.04,19.155530796244815,20
6404,0.04,19.155530796244815,20
6405,0.04,19.155530796244815,20
6406,0.04,19.155530796244815,20
6407,0.04,19.155530796244815,20
6408,0.04,19.155530796244815,20
6409,0.04,19.155530796244815,20
6410,0.04,19.155530796244815,20
6411,0.04,19.155530796244815,20
6412,0.04,19.155530796244815,20
6413,0.04,19.155530796244815,20
6414,0.04,19.155530796244815,20
6415,0.04,19.88875925899807,20
6416,0.04,19.88875925899807,20
6417,0.04,19.88875925899807,20
6418,0.04,19.88875925899807,20
6419,0.04,19.88875925899807,20
6420,0.04,19.88875925899807,20
6421,0.04,19.88875925899807,20
6422,0.04,14.69167292188964,20
6423,0.04,18.80395145677989,20
6424,0.04,18.80395145677989,20
6425,0.04,18.80395145677989,20
6426,0.04,18.80395145677989,20
6427,0.04,18.80395145677989,20
6428,0.04,18.80395145677989,20
6429,0.04,18.80395145677989,20
6430,0.04,18.80395145677989,20
6431,0.04,18.80395145677989,20
6432,0.04,18.80395145677989,20
6433,0.04,18.80395145677989,20
6434,0.04,18.80395145677989,20
6435,0.04,18.80395145677989,20
6436,0.04,18.80395145677989,20
6437,0.04,18.80395145677989,20
6438,0.04,18.80395145677989,20
6439,0.04,18.80395145677989,20
6440,0.04,18.80395145677989,20
6441,0.04,18.80395145677989,20
6442,0.04,18.80395145677989,20
6443,0.04,18.80395145677989,20
6444,0.04,18.80395145677989,20
6445,0.04,18.80395145677989,20
6446,0.04,18.80395145677989,20
6447,0.04,18.80395145677989,20
6448,0.04,18.80395145677989,20
6449,0.04,18.80395145677989,20
6450,0.04,18.80395145677989,20
6451,0.04,18.80395145677989,20
6452,0.04,18.80395145677989,20
6453,0.04,18.80395145677989,20
6454,0.04,18.80395145677989,20
6455,0.04,18.80395145677989,20
6456,0.04,18.80395145677989,20
6457,0.04,16.59487458200837,20
6458,0.04,19.94294193241032,20
6459,0.04,19.94294193241032,20
6460,0.04,19.94294193241032,20
6461,0.04,19.94294193241032,20
6462,0.04,19.94294193241032,20
6463,0.04,19.94294193241032,20
6464,0.04,19.94294193241032,20
6465,0.04,19.94294193241032,20
6466,0.04,19.94294193241032,20
6467,0.04,19.94294193241032,20
6468,0.04,19.94294193241032,20
6469,0.04,19.94294193241032,20
6470,0.04,19.94294193241032,20
6471,0.04,19.94294193241032,20
6472,0.04,19.94294193241032,20
6473,0.04,19.94294193241032,20
6474,0.04,18.433601805693467,20
6475,0.04,18.433601805693467,20
6476,0.04,18.433601805693467,20
6477,0.04,18.433601805693467,20
6478,0.04,16.455790563787353,20
6479,0.04,16.455790563787353,20
6480,0.04,16.455790563787353,20
6481,0.04,16.455790563787353,20
6482,0.04,18.745188386954503,20
6483,0.04,16.186877488410516,20
6484,0.04,19.971013477906297,20
6485,0.04,19.971013477906297,20
6486,0.04,19.971013477906297,20
6487,0.04,19.971013477906297,20
6488,0.04,19.971013477906297,20
6489,0.04,19.971013477906297,20
6490,0.04,19.971013477906297,20
6491,0.04,19.971013477906297,20
6492,0.04,19.971013477906297,20
6493,0.04,19.971013477906297,20
6494,0.04,19.971013477906297,20
6495,0.04,19.971013477906297,20
6496,0.04,19.971013477906297,20
6497,0.04,19.971013477906297,20
6498,0.04,19.971013477906297,20
6499,0.04,19.971013477906297,20
6500,0.04,19.971013477906297,20
6501,0.04,19.971013477906297,20
6502,0.04,19.971013477906297,20
6503,0.04,19.971013477906297,20
6504,0.04,19.971013477906297,20
6505,0.04,19.971013477906297,20
6506,0.04,19.971013477906297,20
6507,0.04,19.971013477906297,20
6508,0.04,19.971013477906297,20
6509,0.04,19.971013477906297,20
6510,0.04,17.979072472320734,20
6511,0.04,17.979072472320734,20
6512,0.04,17.979072472320734,20
6513,0.04,19.511363693681258,20
6514,0.04,19.511363693681258,20
6515,0.04,19.511363693681258,20
6516,0.04,19.511363693681258,20
6517,0.04,19.511363693681258,20
6518,0.04,19.511363693681258,20
6519,0.04,19.511363693681258,20
6520,0.04,19.511363693681258,20
6521,0.04,19.511363693681258,20
6522,0.04,19.511363693681258,20
6523,0.04,19.511363693681258,20
6524,0.04,19.511363693681258,20
6525,0.04,19.511363693681258,20
6526,0.04,19.511363693681258,20
6527,0.04,19.511363693681258,20
6528,0.04,19.511363693681258,20
6529,0.04,19.511363693681258,20
6530,0.04,19.511363693681258,20
6531,0.04,19.511363693681258,20
6532,0.04,15.399085158791006,20
6533,0.04,17.407729145972905,20
6534,0.04,17.407729145972905,20
6535,0.04,17.407729145972905,20
6536,0.04,17.407729145972905,20
6537,0.04,17.407729145972905,20
6538,0.04,17.407729145972905,20
6539,0.04,17.407729145972905,20
6540,0.04,17.407729145972905,20
6541,0.04,14.50184343408889,20
6542,0.04,19.006566572671762,20
6543,0.04,19.006566572671762,20
6544,0.04,19.006566572671762,20
6545,0.04,19.006566572671762,20
6546,0.04,19.006566572671762,20
6547,0.04,19.006566572671762,20
6548,0.04,19.006566572671762,20
6549,0.04,19.006566572671762,20
6550,0.04,19.006566572671762,20
6551,0.04,19.006566572671762,20
6552,0.04,19.006566572671762,20
6553,0.04,19.006566572671762,20
6554,0.04,19.006566572671762,20
6555,0.04,19.006566572671762,20
6556,0.04,19.006566572671762,20
6557,0.04,19.006566572671762,20
6558,0.04,19.006566572671762,20
6559,0.04,19.006566572671762,20
6560,0.04,19.006566572671762,20
6561,0.04,19.006566572671762,20
6562,0.04,19.006566572671762,20
6563,0.04,19.006566572671762,20
6564,0.04,19.006566572671762,20
6565,0.04,19.006566572671762,20
6566,0.04,19.006566572671762,20
6567,0.04,19.006566572671762,20
6568,0.04,19.006566572671762,20
6569,0.04,19.006566572671762,20
6570,0.04,19.006566572671762,20
6571,0.04,19.006566572671762,20
6572,0.04,19.006566572671762,20
6573,0.04,19.006566572671762,20
6574,0.04,19.006566572671762,20
6575,0.04,19.006566572671762,20
6576,0.04,19.006566572671762,20
6577,0.04,19.006566572671762,20
6578,0.04,19.006566572671762,20
6579,0.04,19.006566572671762,20
6580,0.04,19.006566572671762,20
6581,0.04,19.006566572671762,20
6582,0.04,19.006566572671762,20
6583,0.04,19.006566572671762,20
6584,0.04,19.006566572671762,20
6585,0.04,19.006566572671762,20
6586,0.04,19.006566572671762,20
